"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","phlrr2019",,,,"User:","root"
"Cmdline:","dstat -cdnmgyr --output all-utils.csv",,,,"Date:","23 Apr 2020 20:57:24 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"system",,"io/total",
20.100,11.373,27.504,40.951,0.0,0.072,560611328.0,0.0,8402060.0,8398140.0,42844696576.0,47644672.0,95513444352.0,4.02540269568e+11,0.0,0.0,8520.0,9499.0,3396.0,0.0
17.876,11.977,26.707,43.332,0.0,0.107,560082944.0,12288.0,840.0,22548.0,42909528064.0,47652864.0,96071811072.0,4.01917063168e+11,0.0,0.0,8432.0,9374.0,3485.0,2.0
25.349,12.871,33.429,28.209,0.0,0.143,559104000.0,28672.0,8401284.0,8396910.0,43086929920.0,47661056.0,96633274368.0,4.01178189824e+11,0.0,0.0,11497.0,12161.0,4282.0,3.0
20.072,11.628,16.172,52.057,0.0,0.072,557973504.0,0.0,780.0,22564.0,43066458112.0,47661056.0,97191067648.0,4.00640868352e+11,0.0,0.0,8476.0,9290.0,3336.0,0.0
22.425,12.196,26.931,38.305,0.0,0.143,557690880.0,28672.0,840.0,22564.0,42881945600.0,47677440.0,97745080320.0,4.00271351808e+11,0.0,0.0,10044.0,10556.0,3780.0,1.0
19.842,12.307,47.291,20.524,0.0,0.036,558399488.0,4096.0,8405412.0,8398750.0,43246379008.0,47689728.0,98305425408.0,3.99346561024e+11,0.0,0.0,11099.0,10852.0,4048.0,1.0
19.542,11.990,38.225,30.136,0.0,0.107,558141440.0,28672.0,998.0,22842.0,43177029632.0,47697920.0,98864943104.0,3.98856384512e+11,0.0,0.0,8551.0,9551.0,3488.0,3.0
23.445,11.794,43.725,21.000,0.0,0.036,557338624.0,16384.0,8402022.0,8400712.0,43156992000.0,47710208.0,99421978624.0,3.98319374336e+11,0.0,0.0,10505.0,11436.0,4005.0,2.0
19.189,11.478,39.347,29.914,0.0,0.072,558346240.0,0.0,720.0,22620.0,42936795136.0,47710208.0,99982204928.0,3.97979344896e+11,0.0,0.0,8450.0,9160.0,3346.0,0.0
24.328,12.003,22.465,40.989,0.0,0.215,557703168.0,0.0,8406832.0,8399458.0,42863374336.0,47710208.0,1.00537315328e+11,3.97497655296e+11,0.0,0.0,10948.0,11204.0,3862.0,0.0
18.059,11.456,11.171,59.172,0.0,0.143,558387200.0,0.0,1592.0,23248.0,42883670016.0,47710208.0,1.01096574976e+11,3.96918099968e+11,0.0,0.0,7829.0,8565.0,3082.0,0.0
22.055,11.600,27.569,38.596,0.0,0.179,558346240.0,0.0,8402734.0,8397900.0,42992996352.0,48652288.0,1.01651902464e+11,3.96252504064e+11,0.0,0.0,10803.0,11419.0,4187.0,0.0
20.0,12.007,34.588,33.369,0.0,0.036,557801472.0,28672.0,1172.0,22978.0,42977415168.0,48668672.0,1.02212829184e+11,3.95707142144e+11,0.0,0.0,8908.0,9962.0,3557.0,4.0
18.716,11.725,40.516,28.935,0.0,0.108,557498368.0,0.0,8406010.0,8398828.0,43074359296.0,48668672.0,1.02768566272e+11,3.95054460928e+11,0.0,0.0,11025.0,11495.0,3990.0,0.0
19.447,12.415,33.620,34.482,0.0,0.036,558108672.0,0.0,1680.0,35538.0,43091910656.0,48832512.0,1.03327051776e+11,3.94478260224e+11,0.0,0.0,49112.0,10380.0,3752.0,0.0
20.309,8.663,40.474,30.446,0.0,0.108,557600768.0,20480.0,8405018.0,8396110.0,43001319424.0,48832512.0,1.0388373504e+11,3.94012168192e+11,0.0,0.0,10153.0,11533.0,4114.0,4.0
18.078,11.790,28.689,41.408,0.0,0.036,560279552.0,0.0,4290.0,26412.0,42978766848.0,48832512.0,1.04446242816e+11,3.93472212992e+11,0.0,0.0,8187.0,9359.0,3179.0,0.0
22.043,11.900,37.527,28.315,0.0,0.215,561131520.0,110592.0,6351.0,67248.0,43142234112.0,49676288.0,1.05002672128e+11,3.9275147264e+11,0.0,0.0,11201.0,12053.0,4179.0,6.0
22.942,12.777,37.974,26.235,0.0,0.072,559251456.0,0.0,8408406.0,8448922.0,43057537024.0,49676288.0,1.0556524544e+11,3.92273596416e+11,0.0,0.0,11524.0,11716.0,4120.0,0.0
20.316,11.845,34.853,32.843,0.0,0.144,560021504.0,0.0,4104.0,25884.0,43068633088.0,49676288.0,1.06125479936e+11,3.91702265856e+11,0.0,0.0,9035.0,10153.0,3585.0,0.0
27.794,14.828,39.327,18.016,0.0,0.036,498167808.0,0.0,900.0,22650.0,43201187840.0,49680384.0,1.06624196608e+11,3.91070990336e+11,0.0,0.0,10980.0,11629.0,3710.0,0.0
20.265,12.889,28.643,38.203,0.0,0.0,560082944.0,0.0,8402827.0,8396148.0,43259506688.0,49680384.0,1.07182764032e+11,3.90454104064e+11,0.0,0.0,8423.0,9094.0,3278.0,0.0
23.529,13.056,33.967,29.376,0.0,0.072,558989312.0,36864.0,1230.0,22760.0,43235229696.0,49696768.0,1.077390336e+11,3.89922095104e+11,0.0,0.0,9640.0,10471.0,3689.0,4.0
22.473,12.115,34.659,30.645,0.0,0.108,557842432.0,0.0,8403076.0,8399282.0,43290873856.0,49696768.0,1.08298805248e+11,3.89306679296e+11,0.0,0.0,10747.0,11481.0,4054.0,0.0
19.192,12.437,36.991,31.129,0.0,0.250,558436352.0,0.0,1802.0,23212.0,43376988160.0,49696768.0,1.08858023936e+11,3.88661346304e+11,0.0,0.0,9062.0,10254.0,3675.0,0.0
22.744,12.178,31.662,33.166,0.0,0.251,557617152.0,0.0,8403026.0,8398414.0,43393048576.0,49696768.0,1.09413236736e+11,3.88090073088e+11,0.0,0.0,10814.0,11631.0,4160.0,0.0
19.964,12.200,24.508,43.220,0.0,0.107,558825472.0,0.0,1230.0,27660.0,43238219776.0,49696768.0,1.09972865024e+11,3.876852736e+11,0.0,0.0,8766.0,9963.0,3504.0,0.0
22.429,12.003,34.432,31.028,0.0,0.107,559132672.0,40960.0,8406078.0,8403410.0,43208126464.0,49704960.0,1.10535442432e+11,3.87152781312e+11,0.0,0.0,10021.0,10266.0,3501.0,2.0
18.889,11.828,35.842,33.333,0.0,0.108,559751168.0,40960.0,2250.0,23792.0,43395477504.0,49713152.0,1.11093878784e+11,3.86406985728e+11,0.0,0.0,8762.0,9604.0,3365.0,2.0
24.507,11.895,41.240,22.214,0.0,0.143,558383104.0,0.0,8403930.0,8399478.0,43491504128.0,49713152.0,1.11651749888e+11,3.85753088e+11,0.0,0.0,11520.0,11959.0,4040.0,0.0
18.214,11.653,29.688,40.337,0.0,0.108,557924352.0,110592.0,2482.0,23880.0,43455959040.0,49721344.0,1.12210563072e+11,3.85229811712e+11,0.0,0.0,8583.0,9285.0,3379.0,3.0
23.367,13.640,37.294,25.556,0.0,0.144,557682688.0,0.0,1980.0,32490.0,43384152064.0,49725440.0,1.12764080128e+11,3.84748097536e+11,0.0,0.0,14961.0,11898.0,4015.0,0.0
21.472,11.468,43.051,23.794,0.0,0.214,530993152.0,57344.0,8402262.0,8396660.0,43231600640.0,49733632.0,1.13300033536e+11,3.8436468736e+11,0.0,0.0,8554.0,9374.0,3202.0,4.0
19.176,11.183,36.738,32.688,0.0,0.215,558170112.0,0.0,990.0,22640.0,43375828992.0,49737728.0,1.13855688704e+11,3.83664799744e+11,0.0,0.0,8735.0,9052.0,3241.0,0.0
21.337,12.652,34.167,31.701,0.0,0.143,557498368.0,12288.0,8403024.0,8402048.0,43439296512.0,49745920.0,1.14413539328e+11,3.83043473408e+11,0.0,0.0,27853.0,11396.0,4127.0,2.0
18.019,10.869,38.398,32.463,0.0,0.250,558759936.0,24576.0,8402800.0,8401082.0,43475456000.0,49745920.0,1.14972250112e+11,3.82448603136e+11,0.0,0.0,9944.0,10708.0,3995.0,1.0
21.160,10.276,27.927,40.458,0.0,0.179,559321088.0,0.0,1652.0,23328.0,43398639616.0,49745920.0,1.15530682368e+11,3.81966987264e+11,0.0,0.0,10304.0,11011.0,3954.0,0.0
15.837,9.280,31.100,43.640,0.0,0.143,560521216.0,16384.0,8402260.0,8398058.0,43184078848.0,49754112.0,1.16092604416e+11,3.81619617792e+11,0.0,0.0,8255.0,9080.0,3240.0,2.0
19.061,9.459,35.041,36.295,0.0,0.143,559017984.0,0.0,8401920.0,8397574.0,43123412992.0,49754112.0,1.16651593728e+11,3.81121294336e+11,0.0,0.0,9980.0,10608.0,3788.0,0.0
14.964,9.571,34.429,40.857,0.0,0.179,559722496.0,0.0,1540.0,39226.0,43270094848.0,49754112.0,1.17213032448e+11,3.8041317376e+11,0.0,0.0,8588.0,9298.0,3463.0,0.0
20.679,12.0,29.321,37.750,0.0,0.250,559947776.0,114688.0,2128.0,24414.0,43494219776.0,49766400.0,1.17772189696e+11,3.79629879296e+11,0.0,0.0,9524.0,10718.0,3779.0,23.0
24.749,12.536,34.241,28.295,0.0,0.179,559144960.0,0.0,4260.0,26302.0,43352150016.0,49774592.0,1.18328864768e+11,3.79215265792e+11,0.0,0.0,10488.0,12557.0,4280.0,0.0
20.900,13.469,28.189,37.335,0.0,0.107,559030272.0,57344.0,7358.0,111122.0,43191676928.0,49782784.0,1.18886825984e+11,3.78817769472e+11,0.0,0.0,9979.0,11870.0,4286.0,2.0
24.643,13.107,58.393,3.679,0.0,0.179,173674496.0,0.0,7670.0,107910.0,43195650048.0,49786880.0,1.1906023424e+11,3.78640384e+11,0.0,0.0,6365.0,5936.0,1358.0,0.0
20.107,12.630,45.403,21.789,0.0,0.072,320004096.0,0.0,8402982.0,8400730.0,43139342336.0,49786880.0,1.19384055808e+11,3.78372870144e+11,0.0,0.0,6648.0,6380.0,1807.0,0.0
21.784,12.218,33.859,32.032,0.0,0.107,560525312.0,0.0,780.0,22548.0,43146854400.0,49786880.0,1.19943069696e+11,3.77806344192e+11,0.0,0.0,8563.0,9360.0,3260.0,0.0
24.086,12.975,36.559,26.201,0.0,0.179,559468544.0,12288.0,8402778.0,8402032.0,43275051008.0,49795072.0,1.20503697408e+11,3.7711751168e+11,0.0,0.0,10434.0,10780.0,3838.0,2.0
24.668,13.015,31.015,31.194,0.0,0.108,559394816.0,16384.0,8404476.0,8397298.0,43280834560.0,49803264.0,1.21062985728e+11,3.76552431616e+11,0.0,0.0,11062.0,11394.0,3980.0,2.0
22.167,13.193,28.280,36.217,0.0,0.143,560046080.0,0.0,720.0,22556.0,43273244672.0,49803264.0,1.21622728704e+11,3.76000278528e+11,0.0,0.0,9302.0,10014.0,3585.0,0.0
24.054,13.704,37.652,24.161,0.0,0.428,559267840.0,0.0,870.0,22616.0,43377471488.0,49803264.0,1.22178863104e+11,3.75339917312e+11,0.0,0.0,10019.0,11477.0,4132.0,0.0
24.282,12.644,58.369,4.670,0.0,0.036,204750848.0,77824.0,780.0,22764.0,43342995456.0,49803264.0,1.22388545536e+11,3.75164710912e+11,0.0,0.0,6780.0,6214.0,1571.0,17.0
20.251,12.939,22.616,44.122,0.0,0.072,560672768.0,0.0,8405485.0,8420614.0,43264163840.0,49803264.0,1.22948059136e+11,3.74684028928e+11,0.0,0.0,8112.0,8720.0,3096.0,0.0
26.957,13.479,37.826,21.559,0.0,0.179,428351488.0,40960.0,840.0,22556.0,43345338368.0,49836032.0,1.23370225664e+11,3.74180655104e+11,0.0,0.0,8959.0,9554.0,2825.0,5.0
20.307,12.562,34.368,32.334,0.0,0.428,402157568.0,0.0,8405622.0,8397686.0,43379609600.0,49836032.0,1.23780755456e+11,3.7373585408e+11,0.0,0.0,7204.0,7348.0,2239.0,0.0
19.921,13.638,30.846,35.523,0.0,0.071,558641152.0,0.0,840.0,22564.0,43488481280.0,49836032.0,1.24338130944e+11,3.73069606912e+11,0.0,0.0,7893.0,8661.0,3047.0,0.0
23.296,12.629,36.532,27.042,0.0,0.499,558034944.0,0.0,8406016.0,8399584.0,43640483840.0,49836032.0,1.24893925376e+11,3.7236180992e+11,0.0,0.0,9764.0,10968.0,3783.0,0.0
23.060,13.443,39.292,23.704,0.0,0.501,557342720.0,0.0,4230.0,26384.0,43643228160.0,49836032.0,1.25450825728e+11,3.71802165248e+11,0.0,0.0,10854.0,12383.0,4285.0,0.0
21.136,12.042,33.070,33.645,0.0,0.108,557940736.0,16384.0,8411214.0,8485498.0,43729018880.0,49844224.0,1.26010966016e+11,3.71156226048e+11,0.0,0.0,9719.0,11812.0,3987.0,2.0
24.168,14.071,26.029,35.589,0.0,0.143,558694400.0,12288.0,7148.0,108782.0,43674505216.0,49852416.0,1.26568419328e+11,3.70653278208e+11,0.0,0.0,9952.0,11020.0,3739.0,2.0
22.151,12.437,32.007,33.262,0.0,0.143,558510080.0,0.0,8403490.0,8398966.0,43551899648.0,49852416.0,1.27127175168e+11,3.70217127936e+11,0.0,0.0,9827.0,10532.0,3647.0,0.0
25.732,13.597,28.444,31.727,0.0,0.500,557838336.0,28672.0,4098.0,25848.0,43756408832.0,49852416.0,1.27684173824e+11,3.69455620096e+11,0.0,0.0,10862.0,11804.0,3995.0,1.0
23.637,11.872,23.780,40.567,0.0,0.143,558993408.0,0.0,8401698.0,8396794.0,43435847680.0,49852416.0,1.28246018048e+11,3.69214337024e+11,0.0,0.0,9635.0,10396.0,3618.0,0.0
22.628,12.854,23.058,41.425,0.0,0.036,559341568.0,16384.0,870.0,22560.0,43395018752.0,49860608.0,1.28804040704e+11,3.68697135104e+11,0.0,0.0,8738.0,9568.0,3306.0,2.0
25.107,12.178,28.188,34.384,0.0,0.143,558718976.0,0.0,8403348.0,8401274.0,43420925952.0,49868800.0,1.29363329024e+11,3.68111931392e+11,0.0,0.0,10414.0,10636.0,3691.0,0.0
21.211,12.612,30.777,35.328,0.0,0.072,559136768.0,24576.0,6615632.0,6263786.0,43561390080.0,49876992.0,1.2992227328e+11,3.67412514816e+11,0.0,0.0,9271.0,9862.0,3469.0,2.0
19.136,11.424,38.593,30.489,0.0,0.357,558194688.0,110592.0,1789360.0,2158340.0,43723161600.0,49876992.0,1.30478575616e+11,3.6669444096e+11,0.0,0.0,9458.0,10954.0,3911.0,2.0
21.047,11.976,30.692,36.214,0.0,0.072,558333952.0,0.0,932.0,22640.0,43682914304.0,49876992.0,1.31035140096e+11,3.66178123776e+11,0.0,0.0,9564.0,10531.0,3805.0,0.0
23.397,11.609,46.041,18.846,0.0,0.107,557797376.0,45056.0,1050.0,22536.0,43776180224.0,49893376.0,1.31592851456e+11,3.65527130112e+11,0.0,0.0,10704.0,11764.0,4308.0,4.0
20.902,12.276,47.674,19.005,0.0,0.143,339156992.0,0.0,8402100.0,8398008.0,43680247808.0,49897472.0,1.31934670848e+11,3.6528123904e+11,0.0,0.0,7310.0,7257.0,2180.0,0.0
18.062,11.552,27.790,42.525,0.0,0.072,558809088.0,12288.0,1890.0,28150.0,43689054208.0,49905664.0,1.32495208448e+11,3.64711886848e+11,0.0,0.0,7919.0,8903.0,3186.0,2.0
22.266,12.693,32.449,32.485,0.0,0.108,557694976.0,28672.0,8403472.0,8398060.0,43715719168.0,49905664.0,1.33051469824e+11,3.64128960512e+11,0.0,0.0,10356.0,11211.0,3892.0,1.0
20.651,11.668,25.662,41.911,0.0,0.107,558247936.0,0.0,1832.0,27886.0,43777093632.0,49905664.0,1.33610123264e+11,3.63508932608e+11,0.0,0.0,8974.0,10025.0,3438.0,0.0
23.038,12.003,36.224,28.556,0.0,0.179,558104576.0,40960.0,8405890.0,8398758.0,43633430528.0,49913856.0,1.34166913024e+11,3.6309579776e+11,0.0,0.0,10369.0,11699.0,4134.0,2.0
19.979,11.994,24.418,43.537,0.0,0.072,559529984.0,0.0,1472.0,23056.0,43699826688.0,49913856.0,1.34726733824e+11,3.624695808e+11,0.0,0.0,9551.0,10695.0,3890.0,0.0
22.401,12.366,37.527,27.491,0.0,0.215,559058944.0,0.0,8403358.0,8398650.0,43754680320.0,49913856.0,1.35285612544e+11,3.61855848448e+11,0.0,0.0,16650.0,11503.0,4112.0,0.0
19.025,11.394,30.813,38.696,0.0,0.072,560074752.0,61440.0,3512.0,24712.0,43842871296.0,49922048.0,1.35846354944e+11,3.6120690688e+11,0.0,0.0,8558.0,9831.0,3537.0,4.0
22.325,12.767,28.174,36.377,0.0,0.357,559734784.0,0.0,8401546.0,8397950.0,43883397120.0,49926144.0,1.36404938752e+11,3.60607793152e+11,0.0,0.0,9959.0,10571.0,3723.0,0.0
20.429,11.342,31.020,37.030,0.0,0.179,560320512.0,16384.0,1170.0,22568.0,43841024000.0,49942528.0,1.36965619712e+11,3.60089468928e+11,0.0,0.0,8843.0,9957.0,3562.0,2.0
20.753,12.186,32.939,34.050,0.0,0.072,559235072.0,0.0,932.0,22640.0,43843629056.0,49942528.0,1.37525256192e+11,3.59527227392e+11,0.0,0.0,9580.0,10760.0,4017.0,0.0
21.959,11.195,33.262,33.513,0.0,0.072,558862336.0,0.0,8402118.0,8396574.0,44016328704.0,49942528.0,1.38083426304e+11,3.58796357632e+11,0.0,0.0,10962.0,11837.0,4270.0,0.0
20.272,12.106,34.026,33.524,0.0,0.072,559243264.0,40960.0,780.0,22492.0,44033110016.0,49942528.0,1.38640666624e+11,3.58222336e+11,0.0,0.0,10734.0,10903.0,4004.0,10.0
21.017,11.887,23.058,43.931,0.0,0.107,560050176.0,12288.0,8402497.0,8396786.0,43869728768.0,49954816.0,1.3920493568e+11,3.57821435904e+11,0.0,0.0,9346.0,10134.0,3574.0,2.0
20.994,11.552,27.969,39.306,0.0,0.179,560197632.0,16384.0,1110.0,22592.0,43911729152.0,49963008.0,1.39764297728e+11,3.5722006528e+11,0.0,0.0,10380.0,10003.0,3521.0,2.0
20.681,11.649,39.498,28.100,0.0,0.072,559910912.0,0.0,8402958.0,8398328.0,44138754048.0,49963008.0,1.40322963456e+11,3.56434374656e+11,0.0,0.0,9423.0,10505.0,3758.0,0.0
20.265,10.868,32.640,36.119,0.0,0.108,559423488.0,0.0,870.0,22592.0,44206907392.0,49963008.0,1.4088341504e+11,3.55805769728e+11,0.0,0.0,9767.0,10618.0,3990.0,0.0
17.388,10.411,38.462,33.631,0.0,0.107,560230400.0,57344.0,8400820.0,8396810.0,44146925568.0,49963008.0,1.4144274432e+11,3.55306422272e+11,0.0,0.0,8708.0,10089.0,3806.0,12.0
18.784,11.521,42.612,27.048,0.0,0.036,559427584.0,0.0,780.0,22564.0,44343214080.0,49963008.0,1.42002876416e+11,3.54550001664e+11,0.0,0.0,9876.0,11479.0,4281.0,0.0
21.991,11.855,32.772,33.345,0.0,0.036,559726592.0,40960.0,1322.0,22756.0,44286529536.0,49979392.0,1.42562934784e+11,3.54046611456e+11,0.0,0.0,10107.0,10972.0,4026.0,5.0
24.428,12.303,47.103,16.059,0.0,0.107,540872704.0,0.0,780.0,22556.0,44542328832.0,49979392.0,1.4310131712e+11,3.53252429824e+11,0.0,0.0,9939.0,11414.0,4163.0,0.0
19.548,11.801,36.729,31.923,0.0,0.0,463314944.0,0.0,8401728.0,8397464.0,44073623552.0,49979392.0,1.43569297408e+11,3.53253154816e+11,0.0,0.0,8064.0,8219.0,2730.0,0.0
19.116,11.448,33.238,36.163,0.0,0.036,558862336.0,0.0,860.0,22532.0,44088512512.0,49979392.0,1.441266688e+11,3.52680894464e+11,0.0,0.0,8071.0,8931.0,3228.0,0.0
23.692,11.649,32.366,32.186,0.0,0.108,559841280.0,0.0,8402700.0,8396860.0,43947302912.0,49979392.0,1.44687067136e+11,3.52261705728e+11,0.0,0.0,9829.0,10576.0,3695.0,0.0
21.132,11.712,31.375,35.709,0.0,0.072,560578560.0,28672.0,1110.0,22568.0,44087488512.0,49995776.0,1.45245421568e+11,3.51563149312e+11,0.0,0.0,8923.0,9828.0,3534.0,4.0
23.770,12.136,40.610,23.375,0.0,0.108,530251776.0,0.0,8404206.0,8398296.0,44139343872.0,49995776.0,1.45777143808e+11,3.50979571712e+11,0.0,0.0,32063.0,10782.0,3735.0,0.0
18.120,11.544,28.949,41.279,0.0,0.107,560869376.0,0.0,750.0,22560.0,44076204032.0,49995776.0,1.46338332672e+11,3.50481522688e+11,0.0,0.0,7749.0,8536.0,3096.0,0.0
23.069,12.446,36.838,27.504,0.0,0.143,559525888.0,0.0,900.0,22476.0,44193292288.0,49999872.0,1.46892091392e+11,3.49810671616e+11,0.0,0.0,9573.0,10968.0,3815.0,0.0
20.387,12.075,34.360,33.106,0.0,0.072,443588608.0,0.0,8405664.0,8393214.0,44062220288.0,49999872.0,1.4734137344e+11,3.49492461568e+11,0.0,0.0,7647.0,8023.0,2552.0,0.0
19.685,12.276,28.132,39.764,0.0,0.143,558874624.0,16384.0,1110.0,22520.0,43971248128.0,50008064.0,1.47897257984e+11,3.49027540992e+11,0.0,0.0,8436.0,9424.0,3312.0,2.0
19.950,12.070,39.756,28.080,0.0,0.143,557813760.0,12288.0,8403618.0,8391788.0,44044304384.0,50016256.0,1.48457947136e+11,3.48393787392e+11,0.0,0.0,9671.0,10014.0,3688.0,2.0
20.108,11.598,43.160,24.991,0.0,0.144,557641728.0,0.0,870.0,22544.0,44196933632.0,50016256.0,1.4901426176e+11,3.4768484352e+11,0.0,0.0,9316.0,10086.0,3768.0,0.0
24.059,12.047,37.003,26.784,0.0,0.108,558829568.0,135168.0,8405604.0,8392942.0,44243464192.0,50016256.0,1.49574770688e+11,3.47077804032e+11,0.0,0.0,13102.0,11342.0,3922.0,3.0
19.864,11.310,34.431,34.288,0.0,0.107,560865280.0,0.0,840.0,22492.0,44192174080.0,50016256.0,1.50134030336e+11,3.46569834496e+11,0.0,0.0,8723.0,9289.0,3304.0,0.0
17.340,8.116,31.248,43.046,0.0,0.250,560451584.0,45056.0,8404614.0,8393662.0,44244000768.0,50024448.0,1.50696677376e+11,3.45955352576e+11,0.0,0.0,8320.0,9496.0,3482.0,4.0
19.986,8.724,30.425,40.615,0.0,0.250,559603712.0,0.0,840.0,22492.0,44114960384.0,50024448.0,1.5125444608e+11,3.45526624256e+11,0.0,0.0,9227.0,10456.0,3828.0,0.0
18.855,9.195,38.032,33.810,0.0,0.107,559509504.0,24576.0,8400520.0,8391608.0,44114333696.0,50032640.0,1.51814131712e+11,3.4496755712e+11,0.0,0.0,9496.0,10794.0,3980.0,2.0
15.641,8.375,39.656,36.220,0.0,0.107,559775744.0,24576.0,900.0,22508.0,44030681088.0,50036736.0,1.52373563392e+11,3.44491773952e+11,0.0,0.0,8666.0,9624.0,3699.0,1.0
26.184,12.195,44.225,17.181,0.0,0.215,557199360.0,0.0,1560.0,23112.0,44115968000.0,50036736.0,1.52928190464e+11,3.43851859968e+11,0.0,0.0,11195.0,12126.0,4331.0,0.0
22.174,12.989,34.338,30.391,0.0,0.108,524394496.0,16384.0,8400258.0,8399994.0,44159098880.0,50044928.0,1.53456549888e+11,3.43280361472e+11,0.0,0.0,8915.0,10089.0,3388.0,2.0
20.494,12.648,32.497,34.325,0.0,0.036,558612480.0,0.0,780.0,22516.0,44017483776.0,50044928.0,1.54014240768e+11,3.42864285696e+11,0.0,0.0,7935.0,8791.0,3129.0,0.0
26.923,12.761,34.579,25.629,0.0,0.108,557457408.0,0.0,8401590.0,8396260.0,44088848384.0,50044928.0,1.54572980224e+11,3.42234181632e+11,0.0,0.0,10834.0,11315.0,3773.0,0.0
21.032,12.970,34.647,31.243,0.0,0.107,560259072.0,36864.0,882.0,22516.0,44112805888.0,50061312.0,1.55131953152e+11,3.41651234816e+11,0.0,0.0,9020.0,9722.0,3502.0,5.0
26.109,13.305,32.868,27.647,0.0,0.072,541564928.0,0.0,8400127.0,8399930.0,44166377472.0,50061312.0,1.55674349568e+11,3.41055266816e+11,0.0,0.0,10289.0,10496.0,3499.0,0.0
21.252,12.844,36.136,29.624,0.0,0.143,560234496.0,65536.0,3150.0,62330.0,44087705600.0,50073600.0,1.56232790016e+11,3.40575485952e+11,0.0,0.0,8703.0,9573.0,3262.0,3.0
28.776,12.845,41.801,16.541,0.0,0.036,489869312.0,0.0,8405492.0,8396250.0,44101472256.0,50077696.0,1.56725014528e+11,3.40069490688e+11,0.0,0.0,9215.0,11263.0,3558.0,0.0
20.207,13.090,26.753,39.914,0.0,0.036,560459776.0,0.0,4320.0,26308.0,44127268864.0,50077696.0,1.5728807936e+11,3.39480629248e+11,0.0,0.0,8318.0,9444.0,3086.0,0.0
23.810,12.496,32.152,31.472,0.0,0.072,559181824.0,20480.0,8405630.0,8438124.0,44168761344.0,50077696.0,1.57842108416e+11,3.38885107712e+11,0.0,0.0,10187.0,10980.0,3586.0,5.0
24.982,13.028,26.807,35.147,0.0,0.036,559058944.0,16384.0,11092.0,174952.0,44144922624.0,50085888.0,1.5840385024e+11,3.38347196416e+11,0.0,0.0,9750.0,10655.0,3458.0,2.0
24.588,12.455,25.734,37.115,0.0,0.107,559194112.0,20480.0,8411568.0,8540968.0,44071112704.0,50094080.0,1.58962335744e+11,3.3786251264e+11,0.0,0.0,10351.0,11099.0,3525.0,2.0
23.734,12.711,24.345,39.174,0.0,0.036,559198208.0,0.0,9210.0,125122.0,44053835776.0,50094080.0,1.59521091584e+11,3.37321033728e+11,0.0,0.0,9758.0,10620.0,3462.0,0.0
23.294,12.469,30.404,33.762,0.0,0.071,558886912.0,0.0,8409686.0,8543526.0,44091559936.0,50094080.0,1.6007831552e+11,3.36726085632e+11,0.0,0.0,10374.0,10905.0,3560.0,0.0
24.375,13.510,25.661,36.383,0.0,0.071,558567424.0,61440.0,10692.0,167128.0,44083720192.0,50094080.0,1.60639803392e+11,3.36172437504e+11,0.0,0.0,9607.0,10926.0,3678.0,12.0
23.154,12.581,28.781,35.376,0.0,0.108,558850048.0,12288.0,8412870.0,8546950.0,44119724032.0,50102272.0,1.61195139072e+11,3.35581089792e+11,0.0,0.0,10084.0,10750.0,3459.0,2.0
24.777,13.157,30.497,31.498,0.0,0.072,558546944.0,28672.0,9968.0,146602.0,44155322368.0,50110464.0,1.61757241344e+11,3.34983380992e+11,0.0,0.0,9754.0,10978.0,3581.0,3.0
21.334,12.908,29.616,36.142,0.0,0.0,559206400.0,0.0,8411314.0,8519858.0,44287250432.0,50110464.0,1.62314694656e+11,3.34293999616e+11,0.0,0.0,9997.0,10337.0,3476.0,0.0
24.821,13.825,32.199,29.011,0.0,0.143,557719552.0,0.0,11358.0,174622.0,44306956288.0,50110464.0,1.62871271424e+11,3.33717716992e+11,0.0,0.0,11392.0,12123.0,4081.0,0.0
18.492,11.275,41.329,28.833,0.0,0.072,558022656.0,0.0,8414634.0,8527640.0,44272365568.0,50110464.0,1.63428712448e+11,3.33194866688e+11,0.0,0.0,10487.0,11029.0,3842.0,0.0
22.159,12.080,33.989,31.415,0.0,0.357,558653440.0,0.0,10142.0,147378.0,44315406336.0,50110464.0,1.63988819968e+11,3.325917184e+11,0.0,0.0,10024.0,11285.0,3684.0,0.0
25.206,12.245,36.126,26.387,0.0,0.036,548605952.0,32768.0,8220.0,90446.0,44408373248.0,50126848.0,1.64531900416e+11,3.31955654656e+11,0.0,0.0,10347.0,11470.0,3704.0,4.0
19.377,11.891,41.404,27.256,0.0,0.072,418467840.0,0.0,8407020.0,8399488.0,44292534272.0,50126848.0,1.64957597696e+11,3.31645796352e+11,0.0,0.0,7634.0,8143.0,2453.0,0.0
18.517,11.246,32.915,37.285,0.0,0.036,558026752.0,0.0,1742.0,23134.0,44301914112.0,50126848.0,1.65515046912e+11,3.31078967296e+11,0.0,0.0,7929.0,8785.0,3161.0,0.0
24.320,12.232,35.372,27.790,0.0,0.286,557555712.0,0.0,8402418.0,8399518.0,44209205248.0,50126848.0,1.66071771136e+11,3.30614951936e+11,0.0,0.0,10406.0,11303.0,3904.0,0.0
